Time,PmuID,PmuCoordinates,DataSize,GNB_Target,Path,HopSum,Status
46.6667,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0122s, 240.8m) -> TELCO (0.0365s, 707.1m) -> TSO (0.0669s, 1415.6m)",0.1155,OK
46.6667,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0111s, 483.4m) -> TELCO (0.0354s, 707.1m) -> TSO (0.0773s, 1415.6m)",0.1239,OK
46.6667,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0066s, 209.0m) -> TELCO (0.0388s, 707.1m) -> TSO (0.0808s, 1415.6m)",0.1262,OK
46.6667,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0107s, 242.7m) -> TELCO (0.0435s, 707.1m) -> TSO (0.0685s, 1415.6m)",0.1227,OK
46.6667,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0129s, 200.4m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0804s, 1415.6m)",0.1334,OK
46.6667,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0119s, 468.4m) -> TELCO (0.0345s, 500.0m) -> TSO (0.0862s, 1415.6m)",0.1326,OK
46.6667,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0130s, 275.0m) -> TELCO (0.0393s, 707.1m) -> TSO (0.0772s, 1415.6m)",0.1295,OK
46.6667,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0057s, 246.7m) -> TELCO (0.0411s, 707.1m) -> TSO (0.0658s, 1415.6m)",0.1127,OK
46.6667,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0092s, 541.6m) -> TELCO (0.0334s, 707.1m) -> TSO (0.0733s, 1415.6m)",0.1159,OK
46.6667,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0037s, 407.4m) -> TELCO (0.0380s, 707.1m) -> TSO (0.0769s, 1415.6m)",0.1185,OK
46.6667,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0185s, 564.2m) -> TELCO (0.0407s, 707.1m) -> TSO (0.0806s, 1415.6m)",0.1398,OK
46.6667,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0053s, 155.0m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0798s, 1415.6m)",0.1239,OK
46.6667,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0136s, 143.3m) -> TELCO (0.0432s, 707.1m) -> TSO (0.0756s, 1415.6m)",0.1324,OK
46.6667,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0044s, 156.7m) -> TELCO (0.0338s, 707.1m) -> TSO (0.0775s, 1415.6m)",0.1156,OK
46.6667,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0064s, 295.0m) -> TELCO (0.0336s, 707.1m) -> TSO (0.0846s, 1415.6m)",0.1247,OK
46.6667,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0052s, 499.3m) -> TELCO (0.0365s, 707.1m) -> TSO (0.0889s, 1415.6m)",0.1306,OK
46.6667,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0064s, 140.8m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0692s, 1415.6m)",0.1153,OK
46.6667,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0008s, 229.3m) -> TELCO (0.0424s, 707.1m) -> TSO (0.0595s, 1415.6m)",0.1027,OK
46.6667,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0068s, 469.1m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0861s, 1415.6m)",0.1289,OK
46.6667,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0199s, 527.8m) -> TELCO (0.0390s, 500.0m) -> TSO (0.0849s, 1415.6m)",0.1439,OK
46.6667,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0123s, 498.4m) -> TELCO (0.0323s, 707.1m) -> TSO (0.0670s, 1415.6m)",0.1117,OK
46.6667,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0060s, 492.2m) -> TELCO (0.0337s, 500.0m) -> TSO (0.0690s, 1415.6m)",0.1087,OK
46.6667,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0086s, 302.6m) -> TELCO (0.0369s, 500.0m) -> TSO (0.0636s, 1415.6m)",0.1091,OK
46.6667,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0019s, 202.0m) -> TELCO (0.0372s, 500.0m) -> TSO (0.0880s, 1415.6m)",0.1270,OK
46.6667,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0036s, 466.0m) -> TELCO (0.0398s, 707.1m) -> TSO (0.0841s, 1415.6m)",0.1275,OK
46.6667,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0177s, 471.3m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0967s, 1415.6m)",0.1522,OK
46.6667,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0152s, 164.8m) -> TELCO (0.0334s, 500.0m) -> TSO (0.0756s, 1415.6m)",0.1241,OK
47.0000,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0004s, 165.6m) -> TELCO (0.0338s, 500.0m) -> TSO (0.0811s, 1415.6m)",0.1153,OK
47.0000,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0164s, 202.9m) -> TELCO (0.0367s, 500.0m) -> TSO (0.0705s, 1415.6m)",0.1236,OK
47.0000,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0118s, 506.0m) -> TELCO (0.0447s, 707.1m) -> TSO (0.0900s, 1415.6m)",0.1466,OK
47.0000,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0085s, 240.8m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0705s, 1415.6m)",0.1145,OK
47.0000,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0169s, 483.4m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0688s, 1415.6m)",0.1235,OK
47.0000,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0108s, 209.0m) -> TELCO (0.0353s, 707.1m) -> TSO (0.0748s, 1415.6m)",0.1209,OK
47.0000,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0125s, 242.7m) -> TELCO (0.0443s, 707.1m) -> TSO (0.0722s, 1415.6m)",0.1289,OK
47.0000,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0063s, 200.4m) -> TELCO (0.0338s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1202,OK
47.0000,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0035s, 468.4m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0633s, 1415.6m)",0.1051,OK
47.0000,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0072s, 275.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0768s, 1415.6m)",0.1236,OK
47.0000,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0036s, 246.7m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0730s, 1415.6m)",0.1133,OK
47.0000,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0109s, 541.6m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0761s, 1415.6m)",0.1259,OK
47.0000,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0109s, 407.4m) -> TELCO (0.0413s, 707.1m) -> TSO (0.0775s, 1415.6m)",0.1298,OK
47.0000,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0169s, 564.2m) -> TELCO (0.0381s, 707.1m) -> TSO (0.0857s, 1415.6m)",0.1407,OK
47.0000,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0076s, 155.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0629s, 1415.6m)",0.1101,OK
47.0000,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0097s, 143.3m) -> TELCO (0.0421s, 707.1m) -> TSO (0.0757s, 1415.6m)",0.1275,OK
47.0000,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0094s, 156.7m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0600s, 1415.6m)",0.1029,OK
47.0000,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0062s, 295.0m) -> TELCO (0.0382s, 707.1m) -> TSO (0.0803s, 1415.6m)",0.1247,OK
47.0000,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0117s, 499.3m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0686s, 1415.6m)",0.1172,OK
47.0000,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0061s, 140.8m) -> TELCO (0.0333s, 707.1m) -> TSO (0.0711s, 1415.6m)",0.1106,OK
47.0000,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0000s, 229.3m) -> TELCO (0.0395s, 707.1m) -> TSO (0.0872s, 1415.6m)",0.1268,OK
47.0000,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0082s, 469.1m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0641s, 1415.6m)",0.1120,OK
47.0000,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0148s, 527.8m) -> TELCO (0.0405s, 500.0m) -> TSO (0.0815s, 1415.6m)",0.1368,OK
47.0000,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0184s, 498.4m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0724s, 1415.6m)",0.1336,OK
47.0000,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0126s, 492.2m) -> TELCO (0.0394s, 500.0m) -> TSO (0.0598s, 1415.6m)",0.1118,OK
47.0000,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0081s, 302.6m) -> TELCO (0.0353s, 500.0m) -> TSO (0.0869s, 1415.6m)",0.1303,OK
47.0000,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0000s, 202.0m) -> TELCO (0.0370s, 500.0m) -> TSO (0.0734s, 1415.6m)",0.1104,OK
47.0000,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0103s, 466.0m) -> TELCO (0.0337s, 707.1m) -> TSO (0.0878s, 1415.6m)",0.1317,OK
47.0000,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0091s, 471.3m) -> TELCO (0.0399s, 707.1m) -> TSO (0.0697s, 1415.6m)",0.1188,OK
47.0000,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0138s, 164.8m) -> TELCO (0.0390s, 500.0m) -> TSO (0.0690s, 1415.6m)",0.1218,OK
47.0000,16,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0094s, 156.7m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0600s, 1415.6m)",0.1029,OK
47.0000,8,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0035s, 468.4m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0633s, 1415.6m)",0.1051,OK
47.0000,14,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0076s, 155.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0629s, 1415.6m)",0.1101,OK
47.0000,26,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0000s, 202.0m) -> TELCO (0.0370s, 500.0m) -> TSO (0.0734s, 1415.6m)",0.1104,OK
47.0000,19,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0061s, 140.8m) -> TELCO (0.0333s, 707.1m) -> TSO (0.0711s, 1415.6m)",0.1106,OK
47.0000,24,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0126s, 492.2m) -> TELCO (0.0394s, 500.0m) -> TSO (0.0598s, 1415.6m)",0.1118,OK
47.0000,21,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0082s, 469.1m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0641s, 1415.6m)",0.1120,OK
47.0000,10,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0036s, 246.7m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0730s, 1415.6m)",0.1133,OK
47.0000,3,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0085s, 240.8m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0705s, 1415.6m)",0.1145,OK
47.0000,0,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0004s, 165.6m) -> TELCO (0.0338s, 500.0m) -> TSO (0.0811s, 1415.6m)",0.1153,OK
47.0000,18,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0117s, 499.3m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0686s, 1415.6m)",0.1172,OK
47.0000,28,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0091s, 471.3m) -> TELCO (0.0399s, 707.1m) -> TSO (0.0697s, 1415.6m)",0.1188,DEADLINE_MISSED
47.0000,7,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0063s, 200.4m) -> TELCO (0.0338s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1202,DEADLINE_MISSED
47.0000,5,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0108s, 209.0m) -> TELCO (0.0353s, 707.1m) -> TSO (0.0748s, 1415.6m)",0.1209,DEADLINE_MISSED
47.0000,29,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0138s, 164.8m) -> TELCO (0.0390s, 500.0m) -> TSO (0.0690s, 1415.6m)",0.1218,DEADLINE_MISSED
47.0000,4,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0169s, 483.4m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0688s, 1415.6m)",0.1235,DEADLINE_MISSED
47.0000,1,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0164s, 202.9m) -> TELCO (0.0367s, 500.0m) -> TSO (0.0705s, 1415.6m)",0.1236,DEADLINE_MISSED
47.0000,9,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0072s, 275.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0768s, 1415.6m)",0.1236,DEADLINE_MISSED
47.0000,17,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0062s, 295.0m) -> TELCO (0.0382s, 707.1m) -> TSO (0.0803s, 1415.6m)",0.1247,DEADLINE_MISSED
47.0000,11,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0109s, 541.6m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0761s, 1415.6m)",0.1259,DEADLINE_MISSED
47.0000,20,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0000s, 229.3m) -> TELCO (0.0395s, 707.1m) -> TSO (0.0872s, 1415.6m)",0.1268,DEADLINE_MISSED
47.0000,15,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0097s, 143.3m) -> TELCO (0.0421s, 707.1m) -> TSO (0.0757s, 1415.6m)",0.1275,DEADLINE_MISSED
47.0000,6,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0125s, 242.7m) -> TELCO (0.0443s, 707.1m) -> TSO (0.0722s, 1415.6m)",0.1289,DEADLINE_MISSED
47.0000,12,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0109s, 407.4m) -> TELCO (0.0413s, 707.1m) -> TSO (0.0775s, 1415.6m)",0.1298,DEADLINE_MISSED
47.0000,25,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0081s, 302.6m) -> TELCO (0.0353s, 500.0m) -> TSO (0.0869s, 1415.6m)",0.1303,DEADLINE_MISSED
47.0000,27,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0103s, 466.0m) -> TELCO (0.0337s, 707.1m) -> TSO (0.0878s, 1415.6m)",0.1317,DEADLINE_MISSED
47.0000,23,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0184s, 498.4m) -> TELCO (0.0428s, 707.1m) -> TSO (0.0724s, 1415.6m)",0.1336,DEADLINE_MISSED
47.0000,22,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0148s, 527.8m) -> TELCO (0.0405s, 500.0m) -> TSO (0.0815s, 1415.6m)",0.1368,DEADLINE_MISSED
47.0000,13,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0169s, 564.2m) -> TELCO (0.0381s, 707.1m) -> TSO (0.0857s, 1415.6m)",0.1407,DEADLINE_MISSED
47.0000,2,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0118s, 506.0m) -> TELCO (0.0447s, 707.1m) -> TSO (0.0900s, 1415.6m)",0.1466,DEADLINE_MISSED
47.3333,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0106s, 165.6m) -> TELCO (0.0367s, 500.0m) -> TSO (0.0793s, 1415.6m)",0.1266,OK
47.3333,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0039s, 202.9m) -> TELCO (0.0380s, 500.0m) -> TSO (0.0561s, 1415.6m)",0.0979,OK
47.3333,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0210s, 506.0m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0797s, 1415.6m)",0.1380,OK
47.3333,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0047s, 240.8m) -> TELCO (0.0387s, 707.1m) -> TSO (0.0658s, 1415.6m)",0.1092,OK
47.3333,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0129s, 483.4m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0643s, 1415.6m)",0.1132,OK
47.3333,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0164s, 209.0m) -> TELCO (0.0398s, 707.1m) -> TSO (0.0638s, 1415.6m)",0.1200,OK
47.3333,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0058s, 242.7m) -> TELCO (0.0416s, 707.1m) -> TSO (0.0968s, 1415.6m)",0.1442,OK
47.3333,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0090s, 200.4m) -> TELCO (0.0403s, 707.1m) -> TSO (0.0631s, 1415.6m)",0.1124,OK
47.3333,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0161s, 468.4m) -> TELCO (0.0336s, 500.0m) -> TSO (0.0624s, 1415.6m)",0.1120,OK
47.3333,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0000s, 275.0m) -> TELCO (0.0422s, 707.1m) -> TSO (0.0760s, 1415.6m)",0.1182,OK
47.3333,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0176s, 246.7m) -> TELCO (0.0368s, 707.1m) -> TSO (0.0837s, 1415.6m)",0.1381,OK
47.3333,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0059s, 541.6m) -> TELCO (0.0360s, 707.1m) -> TSO (0.0884s, 1415.6m)",0.1303,OK
47.3333,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0086s, 407.4m) -> TELCO (0.0350s, 707.1m) -> TSO (0.0760s, 1415.6m)",0.1196,OK
47.3333,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0164s, 564.2m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0802s, 1415.6m)",0.1340,OK
47.3333,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0136s, 155.0m) -> TELCO (0.0420s, 707.1m) -> TSO (0.0751s, 1415.6m)",0.1306,OK
47.3333,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0050s, 143.3m) -> TELCO (0.0403s, 707.1m) -> TSO (0.0708s, 1415.6m)",0.1161,OK
47.3333,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0150s, 156.7m) -> TELCO (0.0356s, 707.1m) -> TSO (0.0727s, 1415.6m)",0.1233,OK
47.3333,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0117s, 295.0m) -> TELCO (0.0388s, 707.1m) -> TSO (0.0709s, 1415.6m)",0.1214,OK
47.3333,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0081s, 499.3m) -> TELCO (0.0372s, 707.1m) -> TSO (0.0572s, 1415.6m)",0.1025,OK
47.3333,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0120s, 140.8m) -> TELCO (0.0408s, 707.1m) -> TSO (0.0679s, 1415.6m)",0.1207,OK
47.3333,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0039s, 229.3m) -> TELCO (0.0335s, 707.1m) -> TSO (0.0855s, 1415.6m)",0.1228,OK
47.3333,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0035s, 469.1m) -> TELCO (0.0370s, 707.1m) -> TSO (0.0816s, 1415.6m)",0.1221,OK
47.3333,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0055s, 527.8m) -> TELCO (0.0350s, 500.0m) -> TSO (0.0698s, 1415.6m)",0.1103,OK
47.3333,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0128s, 498.4m) -> TELCO (0.0412s, 707.1m) -> TSO (0.0731s, 1415.6m)",0.1271,OK
47.3333,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0081s, 492.2m) -> TELCO (0.0412s, 500.0m) -> TSO (0.0672s, 1415.6m)",0.1165,OK
47.3333,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0069s, 302.6m) -> TELCO (0.0391s, 500.0m) -> TSO (0.0716s, 1415.6m)",0.1176,OK
47.3333,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0028s, 202.0m) -> TELCO (0.0356s, 500.0m) -> TSO (0.0865s, 1415.6m)",0.1249,OK
47.3333,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0074s, 466.0m) -> TELCO (0.0348s, 707.1m) -> TSO (0.0964s, 1415.6m)",0.1386,OK
47.3333,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0038s, 471.3m) -> TELCO (0.0320s, 707.1m) -> TSO (0.0790s, 1415.6m)",0.1149,OK
47.3333,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0085s, 164.8m) -> TELCO (0.0350s, 500.0m) -> TSO (0.0784s, 1415.6m)",0.1219,OK
47.6667,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0110s, 165.6m) -> TELCO (0.0375s, 500.0m) -> TSO (0.0771s, 1415.6m)",0.1257,OK
47.6667,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0112s, 202.9m) -> TELCO (0.0315s, 500.0m) -> TSO (0.0835s, 1415.6m)",0.1262,OK
47.6667,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0161s, 506.0m) -> TELCO (0.0406s, 707.1m) -> TSO (0.0846s, 1415.6m)",0.1412,OK
47.6667,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0049s, 240.8m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0667s, 1415.6m)",0.1121,OK
47.6667,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0043s, 483.4m) -> TELCO (0.0382s, 707.1m) -> TSO (0.0838s, 1415.6m)",0.1262,OK
47.6667,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0098s, 209.0m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0812s, 1415.6m)",0.1299,OK
47.6667,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0143s, 242.7m) -> TELCO (0.0429s, 707.1m) -> TSO (0.0832s, 1415.6m)",0.1405,OK
47.6667,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0108s, 200.4m) -> TELCO (0.0402s, 707.1m) -> TSO (0.0903s, 1415.6m)",0.1413,OK
47.6667,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0107s, 468.4m) -> TELCO (0.0342s, 500.0m) -> TSO (0.0665s, 1415.6m)",0.1114,OK
47.6667,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0033s, 275.0m) -> TELCO (0.0409s, 707.1m) -> TSO (0.0815s, 1415.6m)",0.1257,OK
47.6667,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0180s, 246.7m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0701s, 1415.6m)",0.1271,OK
47.6667,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0088s, 541.6m) -> TELCO (0.0415s, 707.1m) -> TSO (0.0861s, 1415.6m)",0.1364,OK
47.6667,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0112s, 407.4m) -> TELCO (0.0392s, 707.1m) -> TSO (0.0785s, 1415.6m)",0.1289,OK
47.6667,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0095s, 564.2m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0789s, 1415.6m)",0.1239,OK
47.6667,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0170s, 155.0m) -> TELCO (0.0370s, 707.1m) -> TSO (0.0728s, 1415.6m)",0.1269,OK
47.6667,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0048s, 143.3m) -> TELCO (0.0340s, 707.1m) -> TSO (0.0848s, 1415.6m)",0.1236,OK
47.6667,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0057s, 156.7m) -> TELCO (0.0371s, 707.1m) -> TSO (0.0873s, 1415.6m)",0.1301,OK
47.6667,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0047s, 295.0m) -> TELCO (0.0417s, 707.1m) -> TSO (0.0760s, 1415.6m)",0.1225,OK
47.6667,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0102s, 499.3m) -> TELCO (0.0361s, 707.1m) -> TSO (0.0712s, 1415.6m)",0.1175,OK
