Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
5.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0068s, 314.2m)",0.0068,OK
5.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0149s, 480.1m)",0.0149,OK
5.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0186s, 419.6m)",0.0186,OK
5.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0010s, 301.3m)",0.0010,OK
5.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0062s, 110.6m)",0.0062,OK
5.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0147s, 450.6m)",0.0147,OK
6.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0000s, 147.2m)",0.0000,OK
6.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0000s, 110.1m)",0.0000,OK
6.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0111s, 285.1m)",0.0111,OK
6.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0148s, 333.8m)",0.0148,OK
6.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0148s, 543.5m)",0.0148,OK
6.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0150s, 409.6m)",0.0150,OK
6.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0067s, 77.4m)",0.0067,OK
6.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0097s, 265.2m)",0.0097,OK
6.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0121s, 414.1m)",0.0121,OK
6.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0152s, 274.6m)",0.0152,OK
6.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0190s, 431.9m)",0.0190,OK
6.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0191s, 526.3m)",0.0191,OK
6.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0070s, 123.6m)",0.0070,OK
6.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0098s, 343.3m)",0.0098,OK
6.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0137s, 410.4m)",0.0137,OK
6.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0176s, 275.1m)",0.0176,OK
6.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0075s, 109.2m)",0.0075,OK
6.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0080s, 291.7m)",0.0080,OK
6.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0096s, 438.4m)",0.0096,OK
6.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0133s, 371.0m)",0.0133,OK
6.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0134s, 459.1m)",0.0134,OK
6.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0185s, 431.5m)",0.0185,OK
6.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0085s, 314.2m)",0.0085,OK
6.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0104s, 112.7m)",0.0104,OK
6.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0113s, 419.6m)",0.0113,OK
6.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0129s, 223.3m)",0.0129,OK
6.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0185s, 480.1m)",0.0185,OK
6.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0000s, 110.6m)",0.0000,OK
6.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0120s, 450.6m)",0.0120,OK
6.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0134s, 301.3m)",0.0134,OK
7.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0000s, 110.1m)",0.0000,OK
7.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0007s, 147.2m)",0.0007,OK
7.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0110s, 333.8m)",0.0110,OK
7.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0160s, 285.1m)",0.0160,DEADLINE_MISSED
7.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0170s, 409.6m)",0.0170,DEADLINE_MISSED
7.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0189s, 543.5m)",0.0189,DEADLINE_MISSED
7.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0033s, 274.6m)",0.0033,OK
7.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0113s, 265.2m)",0.0113,OK
7.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0125s, 77.4m)",0.0125,OK
7.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0142s, 414.1m)",0.0142,OK
7.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0188s, 431.9m)",0.0188,DEADLINE_MISSED
7.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0275s, 526.3m)",0.0275,DEADLINE_MISSED
7.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0000s, 410.4m)",0.0000,OK
7.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0084s, 275.1m)",0.0084,OK
7.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0124s, 123.6m)",0.0124,OK
7.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0215s, 343.3m)",0.0215,DEADLINE_MISSED
7.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0072s, 109.2m)",0.0072,OK
7.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0076s, 291.7m)",0.0076,OK
7.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0158s, 459.1m)",0.0158,OK
7.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0220s, 431.5m)",0.0220,OK
7.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0236s, 371.0m)",0.0236,DEADLINE_MISSED
7.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0290s, 438.4m)",0.0290,DEADLINE_MISSED
7.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0051s, 419.6m)",0.0051,OK
7.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0094s, 314.2m)",0.0094,OK
7.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0153s, 223.3m)",0.0153,OK
